,mach_id,asm_id,asm_name,par_id,ile,name
6198,032P,id20003,032P_02.03.01.000_Ogniwo_z_zabierak,id20011,1,DIN_985_M8_Zn_KL.8
6199,032P,id20003,032P_02.03.01.000_Ogniwo_z_zabierak,id20012,1,DIN_912_M8x40_Zn_KL8.8
6200,032P,id20003,032P_02.03.01.000_Ogniwo_z_zabierak,id20013,1,DIN_912_M8x40_Zn_KL8.8
6201,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20024,1,16B-1RD_ogniwo_L9
6202,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20025,1,032P_02.03.01.001_Zabierak
6203,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20026,1,DIN_125_M8_Zn_HV200
6204,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20027,1,DIN_125_M8_Zn_HV200
6205,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20028,1,DIN_125_M8_Zn_HV200
6206,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20029,1,DIN_125_M8_Zn_HV200
6207,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20030,1,DIN_985_M8_Zn_KL.8
6208,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20031,1,DIN_985_M8_Zn_KL.8
6209,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20032,1,DIN_912_M8x40_Zn_KL8.8
6210,032P,id20023,032P_02.03.01.000_Ogniwo_z_zabierak,id20033,1,DIN_912_M8x40_Zn_KL8.8
6211,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20044,1,16B-1RD_ogniwo_L9
6212,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20045,1,032P_02.03.01.001_Zabierak
6213,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20046,1,DIN_125_M8_Zn_HV200
6214,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20047,1,DIN_125_M8_Zn_HV200
6215,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20048,1,DIN_125_M8_Zn_HV200
6216,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20049,1,DIN_125_M8_Zn_HV200
6217,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20050,1,DIN_985_M8_Zn_KL.8
6218,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20051,1,DIN_985_M8_Zn_KL.8
6219,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20052,1,DIN_912_M8x40_Zn_KL8.8
6220,032P,id20043,032P_02.03.01.000_Ogniwo_z_zabierak,id20053,1,DIN_912_M8x40_Zn_KL8.8
6221,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20064,1,16B-1RD_ogniwo_L9
6222,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20065,1,032P_02.03.01.001_Zabierak
6223,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20066,1,DIN_125_M8_Zn_HV200
6224,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20067,1,DIN_125_M8_Zn_HV200
6225,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20068,1,DIN_125_M8_Zn_HV200
6226,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20069,1,DIN_125_M8_Zn_HV200
6227,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20070,1,DIN_985_M8_Zn_KL.8
6228,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20071,1,DIN_985_M8_Zn_KL.8
6229,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20072,1,DIN_912_M8x40_Zn_KL8.8
6230,032P,id20063,032P_02.03.01.000_Ogniwo_z_zabierak,id20073,1,DIN_912_M8x40_Zn_KL8.8
6231,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20084,1,16B-1RD_ogniwo_L9
6232,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20085,1,032P_02.03.01.001_Zabierak
6233,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20086,1,DIN_125_M8_Zn_HV200
6234,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20087,1,DIN_125_M8_Zn_HV200
6235,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20088,1,DIN_125_M8_Zn_HV200
6236,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20089,1,DIN_125_M8_Zn_HV200
6237,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20090,1,DIN_985_M8_Zn_KL.8
6238,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20091,1,DIN_985_M8_Zn_KL.8
6239,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20092,1,DIN_912_M8x40_Zn_KL8.8
6240,032P,id20083,032P_02.03.01.000_Ogniwo_z_zabierak,id20093,1,DIN_912_M8x40_Zn_KL8.8
6241,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20104,1,16B-1RD_ogniwo_L9
6242,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20105,1,032P_02.03.01.001_Zabierak
6243,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20106,1,DIN_125_M8_Zn_HV200
6244,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20107,1,DIN_125_M8_Zn_HV200
6245,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20108,1,DIN_125_M8_Zn_HV200
6246,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20109,1,DIN_125_M8_Zn_HV200
6247,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20110,1,DIN_985_M8_Zn_KL.8
6248,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20111,1,DIN_985_M8_Zn_KL.8
6249,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20112,1,DIN_912_M8x40_Zn_KL8.8
6250,032P,id20103,032P_02.03.01.000_Ogniwo_z_zabierak,id20113,1,DIN_912_M8x40_Zn_KL8.8
6251,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20124,1,16B-1RD_ogniwo_L9
6252,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20125,1,032P_02.03.01.001_Zabierak
6253,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20126,1,DIN_125_M8_Zn_HV200
6254,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20127,1,DIN_125_M8_Zn_HV200
6255,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20128,1,DIN_125_M8_Zn_HV200
6256,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20129,1,DIN_125_M8_Zn_HV200
6257,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20130,1,DIN_985_M8_Zn_KL.8
6258,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20131,1,DIN_985_M8_Zn_KL.8
6259,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20132,1,DIN_912_M8x40_Zn_KL8.8
6260,032P,id20123,032P_02.03.01.000_Ogniwo_z_zabierak,id20133,1,DIN_912_M8x40_Zn_KL8.8
6261,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20263,1,16B-1RD_ogniwo_L9
6262,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20264,1,032P_02.03.01.001_Zabierak
6263,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20265,1,DIN_125_M8_Zn_HV200
6264,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20266,1,DIN_125_M8_Zn_HV200
6265,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20267,1,DIN_125_M8_Zn_HV200
6266,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20268,1,DIN_125_M8_Zn_HV200
6267,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20269,1,DIN_985_M8_Zn_KL.8
6268,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20270,1,DIN_985_M8_Zn_KL.8
6269,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20271,1,DIN_912_M8x40_Zn_KL8.8
6270,032P,id20262,032P_02.03.01.000_Ogniwo_z_zabierak,id20272,1,DIN_912_M8x40_Zn_KL8.8
6271,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20274,1,16B-1RD_ogniwo_L9
6272,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20275,1,032P_02.03.01.001_Zabierak
6273,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20276,1,DIN_125_M8_Zn_HV200
6274,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20277,1,DIN_125_M8_Zn_HV200
6275,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20278,1,DIN_125_M8_Zn_HV200
6276,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20279,1,DIN_125_M8_Zn_HV200
6277,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20280,1,DIN_985_M8_Zn_KL.8
6278,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20281,1,DIN_985_M8_Zn_KL.8
6279,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20282,1,DIN_912_M8x40_Zn_KL8.8
6280,032P,id20273,032P_02.03.01.000_Ogniwo_z_zabierak,id20283,1,DIN_912_M8x40_Zn_KL8.8
6281,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20329,1,
6282,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20364,1,DIN_933_M12x40_Zn_KL8.8
6283,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20365,1,
6284,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20372,1,DIN_934_M12_Zn_KL8
6285,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20373,1,DIN_934_M12_Zn_KL8
6286,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20374,1,DIN_934_M12_Zn_KL8
6287,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20375,1,DIN_934_M12_Zn_KL8
6288,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20376,1,DIN_934_M12_Zn_KL8
6289,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20377,1,032P_02.00.00.001_Kolo_lancuchowe_z_piasta_16B-1_z30
6290,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20378,1,DIN_934_M12_Zn_KL8
6291,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20379,1,DIN_127_M12_Zn_HV200
6292,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20380,1,DIN_127_M12_Zn_HV200
6293,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20381,1,DIN_127_M12_Zn_HV200
6294,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20382,1,DIN_7991_M8x30_Zn_KL8.8
6295,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20383,1,DIN_127_M12_Zn_HV200
6296,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20384,1,DIN_127_M12_Zn_HV200
6297,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20385,1,DIN_933_M12x40_Zn_KL8.8
6298,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20386,1,DIN_933_M12x40_Zn_KL8.8
6299,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20387,1,DIN_933_M12x40_Zn_KL8.8
6300,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20388,1,DIN_933_M12x40_Zn_KL8.8
6301,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20389,1,Tuleja_zaciskowa_BK_13_40x65
6302,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20390,1,DIN_125_M12_Zn_HV200
6303,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20391,1,DIN_7991_M8x30_Zn_KL8.8
6304,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20392,1,DIN_434_M12_Zn_HV200
6305,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20393,1,DIN_7984_M6x16_Zn_KL8.8
6306,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20394,1,032P_02.00.00.002_Prowadnica_lancuchowa_16B-1_H15_DIN8187
6307,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20395,1,Zespol_lozyskowy_UCFC_208
6308,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20396,1,Podkladka_Schnorr_S6_Zn
6309,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20397,1,032P_02.00.00.004_Slizg
6310,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20398,1,Podkladka_Schnorr_S6_Zn
6311,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20399,1,032P_02.00.00.002_Prowadnica_lancuchowa_16B-1_H15_DIN8187
6312,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20400,1,DIN_125_M12_Zn_HV200
6313,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20401,1,DIN_434_M12_Zn_HV200
6314,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20402,1,DIN_7984_M6x16_Zn_KL8.8
6315,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20403,1,DIN_125_M12_Zn_HV200
6316,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20404,1,DIN_434_M12_Zn_HV200
6317,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20405,1,DIN_127_M12_Zn_HV200
6318,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20406,1,DIN_127_M12_Zn_HV200
6319,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20407,1,DIN_125_M12_Zn_HV200
6320,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20408,1,DIN_912_M12x45_Zn_KL8.8
6321,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20409,1,DIN_127_M12_Zn_HV200
6322,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20410,1,DIN_125_M12_Zn_HV200
6323,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20411,1,DIN_125_M12_Zn_HV200
6324,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20412,1,DIN_912_M12x45_Zn_KL8.8
6325,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20413,1,DIN_127_M12_Zn_HV200
6326,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20414,1,DIN_125_M12_Zn_HV200
6327,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20415,1,DIN_912_M12x45_Zn_KL8.8
6328,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20416,1,DIN_127_M12_Zn_HV200
6329,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20417,1,DIN_125_M12_Zn_HV200
6330,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20418,1,DIN_912_M12x45_Zn_KL8.8
6331,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20419,1,DIN_125_M12_Zn_HV200
6332,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20420,1,DIN_127_M12_Zn_HV200
6333,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20421,1,DIN_125_M12_Zn_HV200
6334,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20422,1,Zespol_lozyskowy_UCFC_208
6335,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20423,1,DIN_7984_M6x16_Zn_KL8.8
6336,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20424,1,Podkladka_Schnorr_S6_Zn
6337,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20425,1,Podkladka_Schnorr_S6_Zn
6338,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20426,1,DIN_7984_M6x16_Zn_KL8.8
6339,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20427,1,DIN_125_M12_Zn_HV200
6340,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20428,1,DIN_125_M12_Zn_HV200
6341,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20429,1,DIN_912_M12x45_Zn_KL8.8
6342,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20430,1,DIN_127_M12_Zn_HV200
6343,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20431,1,032P_02.00.00.003_Kostka_napinajaca
6344,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20432,1,DIN_434_M12_Zn_HV200
6345,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20433,1,DIN_434_M12_Zn_HV200
6346,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20434,1,DIN_125_M12_Zn_HV200
6347,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20435,1,DIN_933_M12x150_Zn_KL8.8
6348,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20436,1,DIN_933_M12x150_Zn_KL8.8
6349,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20437,1,DIN_912_M12x45_Zn_KL8.8
6350,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20438,1,
6351,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20881,1,DIN_125_M12_Zn_HV200
6352,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20882,1,032P_02.00.00.004_Slizg
6353,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20883,1,DIN_125_M12_Zn_HV200
6354,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20884,1,DIN_125_M12_Zn_HV200
6355,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20885,1,DIN_125_M12_Zn_HV200
6356,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20886,1,DIN_125_M12_Zn_HV200
6357,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20887,1,DIN_7984_M6x16_Zn_KL8.8
6358,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20888,1,DIN_912_M12x45_Zn_KL8.8
6359,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20889,1,DIN_127_M12_Zn_HV200
6360,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20890,1,DIN_7984_M6x16_Zn_KL8.8
6361,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20891,1,032P_02.00.00.003_Kostka_napinajaca
6362,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20892,1,Podkladka_Schnorr_S6_Zn
6363,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20893,1,DIN_7984_M6x16_Zn_KL8.8
6364,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20894,1,DIN_125_M12_Zn_HV200
6365,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20895,1,DIN_125_M12_Zn_HV200
6366,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20896,1,DIN_7984_M6x16_Zn_KL8.8
6367,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20897,1,Podkladka_Schnorr_S6_Zn
6368,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20898,1,Podkladka_Schnorr_S6_Zn
6369,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20899,1,DIN_434_M12_Zn_HV200
6370,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20900,1,DIN_7984_M6x16_Zn_KL8.8
6371,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20901,1,DIN_7984_M6x16_Zn_KL8.8
6372,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20902,1,Podkladka_Schnorr_S6_Zn
6373,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20903,1,DIN_127_M12_Zn_HV200
6374,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20904,1,DIN_7991_M8x30_Zn_KL8.8
6375,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20905,1,DIN_7991_M8x30_Zn_KL8.8
6376,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20906,1,DIN_7991_M8x30_Zn_KL8.8
6377,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20907,1,DIN_912_M12x45_Zn_KL8.8
6378,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20908,1,DIN_7991_M8x30_Zn_KL8.8
6379,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20909,1,DIN_7991_M8x30_Zn_KL8.8
6380,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20910,1,DIN_7991_M8x30_Zn_KL8.8
6381,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20911,1,DIN_125_M12_Zn_HV200
6382,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20912,1,DIN_125_M12_Zn_HV200
6383,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20913,1,DIN_7984_M6x16_Zn_KL8.8
6384,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20914,1,Podkladka_Schnorr_S6_Zn
6385,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20915,1,Podkladka_Schnorr_S6_Zn
6386,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20916,1,Podkladka_Schnorr_S6_Zn
6387,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20917,1,DIN_7984_M6x16_Zn_KL8.8
6388,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20918,1,Podkladka_Schnorr_S6_Zn
6389,032P,id20328,032P_02.00.00.000_Modul_lancuchowy,id20919,1,DIN_933_M12x40_Zn_KL8.8
6390,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20330,1,032P_02.01.00.001_Profil_100x80x4_2900
6391,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20332,1,032P_02.01.00.003_Blacha_zespolu_biernego
6392,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20334,1,032P_02.01.00.002_Blacha_UCFC_207
6393,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20336,1,032P_02.01.00.006_Katownik_gw_50x6_60
6394,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20338,1,032P_02.01.00.003_Blacha_zespolu_biernego
6395,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20340,1,032P_02.01.00.002_Blacha_UCFC_207
6396,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20342,1,032P_02.01.00.005_Blacha_wew
6397,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20344,1,032P_02.01.00.006_Katownik_gw_50x6_60
6398,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20346,1,032P_02.01.00.006_Katownik_gw_50x6_60
6399,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20348,1,032P_02.01.00.006_Katownik_gw_50x6_60
6400,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20350,1,032P_02.01.00.006_Katownik_gw_50x6_60
6401,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20352,1,032P_02.01.00.007_Profil_80x80x3_100
6402,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20354,1,032P_02.01.00.006_Katownik_gw_50x6_60
6403,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20356,1,032P_02.01.00.009_Plaskownik_30x8_350
6404,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20358,1,032P_02.01.00.008_Katownik_gw_50x6_55
6405,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20360,1,032P_02.01.00.008M_Katownik_gw_50x6_55
6406,032P,id20329,032P_02.01.00.000_Profil_modulu_lanuch,id20362,1,032P_02.01.00.009_Plaskownik_30x8_350
6407,032P,id20365,032P_02.02.00.000_Zespol_kola_biernego,id20366,1,032P_02.02.00.002_Kolo_lancuchowe_z_piasta_16B-1_z30
6408,032P,id20365,032P_02.02.00.000_Zespol_kola_biernego,id20367,1,Lozysko_6208-2Z
6409,032P,id20365,032P_02.02.00.000_Zespol_kola_biernego,id20368,1,Lozysko_6208-2Z
6410,032P,id20365,032P_02.02.00.000_Zespol_kola_biernego,id20369,1,032P_02.02.00.001_Os
6411,032P,id20365,032P_02.02.00.000_Zespol_kola_biernego,id20370,1,DIN_471_Z40x1.75_Zn
6412,032P,id20365,032P_02.02.00.000_Zespol_kola_biernego,id20371,1,DIN_471_Z40x1.75_Zn
6413,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20439,1,16B-1RD_ogniwo_A
6414,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20440,1,16B-1RD_ogniwo_B
6415,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20441,1,16B-1RD_ogniwo_A
6416,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20442,1,16B-1RD_ogniwo_A
6417,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20443,1,16B-1RD_ogniwo_A
6418,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20444,1,16B-1RD_ogniwo_A
6419,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20445,1,16B-1RD_ogniwo_A
6420,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20446,1,16B-1RD_ogniwo_A
6421,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20447,1,16B-1RD_ogniwo_A
6422,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20448,1,
6423,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20459,1,16B-1RD_ogniwo_A
6424,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20460,1,16B-1RD_ogniwo_A
6425,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20461,1,16B-1RD_ogniwo_A
6426,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20462,1,16B-1RD_ogniwo_A
6427,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20463,1,16B-1RD_ogniwo_B
6428,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20464,1,16B-1RD_ogniwo_B
6429,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20465,1,16B-1RD_ogniwo_B
6430,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20466,1,16B-1RD_ogniwo_B
6431,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20467,1,16B-1RD_ogniwo_B
6432,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20468,1,16B-1RD_ogniwo_B
6433,032P,id20438,032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112,id20469,1,16B-1RD_ogniwo_B
