"maszyna","asm_id","zespol","par_id","ilosc","name"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7061",1,"10B-1 Ogniwo A"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7062",1,"10B-1 Ogniwo A"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7063",1,"10B-1 Ogniwo A"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7064",1,"10B-1 Ogniwo A"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7065",1,"10B-1 Ogniwo A"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7066",1,"10B-1 Ogniwo A"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7067",1,"10B-1 Ogniwo A"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7068",1,"10B-1 Ogniwo A"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7069",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7070",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7071",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7072",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7073",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7074",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7075",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7076",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7077",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7078",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7079",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7080",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7081",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7082",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7083",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7084",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7085",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7086",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7087",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7088",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7089",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7090",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7091",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7092",1,"10B-1 Ogniwo B"
"032P","id7041","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7093",1,"10B-1 Ogniwo B"
"032P","id7099","032P_01.03.00.000_Stopka_M16x150","id7138",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7099","032P_01.03.00.000_Stopka_M16x150","id7169",1,"DIN_6331_M16_CZ_KL10"
"032P","id7099","032P_01.03.00.000_Stopka_M16x150","id7209",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7340","032P_01.03.00.000_Stopka_M16x150","id7341",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7340","032P_01.03.00.000_Stopka_M16x150","id7343",1,"DIN_6331_M16_CZ_KL10"
"032P","id7340","032P_01.03.00.000_Stopka_M16x150","id7345",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7364",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7365",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7366",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7367",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7368",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7369",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7370",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7371",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7372",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7373",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7374",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7375",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7376",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7377",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7378",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7379",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7380",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7381",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7382",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7383",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7384",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7385",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7386",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7387",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7388",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7389",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7390",1,"10B-1 Ogniwo A"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7391",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7392",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7393",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7394",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7395",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7396",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7397",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7398",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7399",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7400",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7401",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7402",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7403",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7404",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7405",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7406",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7407",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7408",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7409",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7410",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7411",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7412",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7413",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7414",1,"10B-1 Ogniwo B"
"032P","id7363","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7415",1,"10B-1 Ogniwo B"
"032P","id7486","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7487",1,"Pierścień osadczy Z-20 x 1,2 DIN 471"
"032P","id7486","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7488",1,"Nakrętka M16 8.8 DIN 934"
"032P","id7486","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7489",1,"Podkładka spr. 16,2 DIN 127"
"032P","id7486","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7490",1,"Podkładka okr. 17,0 DIN 125"
"032P","id7486","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7491",1,"Łożysko 6004-2Z"
"032P","id7486","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7492",1,"Łożysko 6004-2Z"
"032P","id7486","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7493",1,"20220203-4.02.01.04.02 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id7486","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7494",1,"20220203-4.02.01.04.01 Półośka koła łańcuch. 2x10B-1"
"032P","id7521","032P_01.03.00.000_Stopka_M16x150","id7522",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7521","032P_01.03.00.000_Stopka_M16x150","id7524",1,"DIN_6331_M16_CZ_KL10"
"032P","id7521","032P_01.03.00.000_Stopka_M16x150","id7526",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7529","032P_01.03.00.000_Stopka_M16x150","id7530",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7529","032P_01.03.00.000_Stopka_M16x150","id7532",1,"DIN_6331_M16_CZ_KL10"
"032P","id7529","032P_01.03.00.000_Stopka_M16x150","id7534",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7561","032P_01.03.00.000_Stopka_M16x150","id7562",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7561","032P_01.03.00.000_Stopka_M16x150","id7564",1,"DIN_6331_M16_CZ_KL10"
"032P","id7561","032P_01.03.00.000_Stopka_M16x150","id7566",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7569","032P_01.03.00.000_Stopka_M16x150","id7570",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7569","032P_01.03.00.000_Stopka_M16x150","id7572",1,"DIN_6331_M16_CZ_KL10"
"032P","id7569","032P_01.03.00.000_Stopka_M16x150","id7574",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7601","032P_01.03.00.000_Stopka_M16x150","id7602",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7601","032P_01.03.00.000_Stopka_M16x150","id7604",1,"DIN_6331_M16_CZ_KL10"
"032P","id7601","032P_01.03.00.000_Stopka_M16x150","id7606",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7609","032P_01.03.00.000_Stopka_M16x150","id7610",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7609","032P_01.03.00.000_Stopka_M16x150","id7612",1,"DIN_6331_M16_CZ_KL10"
"032P","id7609","032P_01.03.00.000_Stopka_M16x150","id7614",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7641","032P_01.03.00.000_Stopka_M16x150","id7642",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7641","032P_01.03.00.000_Stopka_M16x150","id7644",1,"DIN_6331_M16_CZ_KL10"
"032P","id7641","032P_01.03.00.000_Stopka_M16x150","id7646",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7649","032P_01.03.00.000_Stopka_M16x150","id7650",1,"032P_01.03.00.001_ Blacha_8x150x50"
"032P","id7649","032P_01.03.00.000_Stopka_M16x150","id7652",1,"DIN_6331_M16_CZ_KL10"
"032P","id7649","032P_01.03.00.000_Stopka_M16x150","id7654",1,"032P_01.03.00.002_Pret_ M16x150_8.8"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7658",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7659",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7660",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7661",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7662",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7663",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7664",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7665",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7666",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7667",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7668",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7669",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7670",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7671",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7672",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7673",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7674",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7675",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7676",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7677",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7678",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7679",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7680",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7681",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7682",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7683",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7684",1,"10B-1 Ogniwo A"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7685",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7686",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7687",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7688",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7689",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7690",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7691",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7692",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7693",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7694",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7695",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7696",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7697",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7698",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7699",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7700",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7701",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7702",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7703",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7704",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7705",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7706",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7707",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7708",1,"10B-1 Ogniwo B"
"032P","id7657","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7709",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7713",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7714",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7715",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7716",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7717",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7718",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7719",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7720",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7721",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7722",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7723",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7724",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7725",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7726",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7727",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7728",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7729",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7730",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7731",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7732",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7733",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7734",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7735",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7736",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7737",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7738",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7739",1,"10B-1 Ogniwo A"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7740",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7741",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7742",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7743",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7744",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7745",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7746",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7747",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7748",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7749",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7750",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7751",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7752",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7753",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7754",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7755",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7756",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7757",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7758",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7759",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7760",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7761",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7762",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7763",1,"10B-1 Ogniwo B"
"032P","id7712","032P_01.07.00.000_Lancuch_10B-1x52_825,5","id7764",1,"10B-1 Ogniwo B"
"032P","id7767","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7768",1,"Pierścień osadczy Z-20 x 1,2 DIN 471"
"032P","id7767","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7769",1,"Nakrętka M16 8.8 DIN 934"
"032P","id7767","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7770",1,"Podkładka spr. 16,2 DIN 127"
"032P","id7767","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7771",1,"Podkładka okr. 17,0 DIN 125"
"032P","id7767","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7772",1,"Łożysko 6004-2Z"
"032P","id7767","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7773",1,"Łożysko 6004-2Z"
"032P","id7767","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7774",1,"20220203-4.02.01.04.02 Koło łańcuch. 2 x 10B-1 z=13"
"032P","id7767","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7775",1,"20220203-4.02.01.04.01 Półośka koła łańcuch. 2x10B-1"
"032P","id7811","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7812",1,"Pierścień osadczy Z-20 x 1,2 DIN 471"
"032P","id7811","20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13","id7813",1,"Nakrętka M16 8.8 DIN 934"
